Bedrooms,Bathrooms,SquareFootageHouse,Location,Age,PoolQuality,HasPhotovoltaics,HeatingType,HasFiberglass,IsFurnished,HouseColor,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,Price,WindowMaterial
1.0,1.0,38.0,Suburban,42.0,Poor,False,Oil,False,True,Yellow,False,Good,Good,Poor,Poor,14.0,4.26,60.8,59.6759,Aluminum
4.0,4.0,139.0,Urban,62.0,Good,False,Gas,False,True,Green,False,Good,Good,Good,Good,16.0,2.04,137.0,273.13105,Wood
2.0,1.0,88.0,Suburban,23.0,NoPool,False,Electric,True,True,White,False,Good,Good,Poor,Poor,6.0,1.92,51.6,140.27035,Steel
2.0,2.0,70.0,Urban,66.0,Excellent,False,Electric,True,True,Yellow,False,Good,Excellent,Excellent,Excellent,46.0,4.28,43.752309953773995,235.91967,Aluminum
2.0,2.0,73.0,Rural,49.0,NoPool,False,Oil,False,False,Yellow,False,Excellent,Poor,Good,Good,6.0,4.8,116.75324372847474,296.36605,Steel
2.0,1.0,91.0,Urban,58.0,NoPool,True,Electric,True,True,Green,False,Good,Good,Good,Poor,6.0,3.19,55.72270582673539,174.75451,Wood
1.0,1.0,59.0,Rural,19.0,Excellent,False,Oil,True,False,Green,False,Excellent,Excellent,Good,Excellent,46.0,2.53,94.28910193489457,356.92534,Wood
1.0,2.0,59.0,Rural,10.0,NoPool,True,Electric,False,True,Yellow,False,Good,Excellent,Excellent,Poor,6.0,1.59,36.0,282.70442,Steel
1.0,1.0,29.0,Suburban,47.0,Poor,False,Oil,False,True,White,False,Excellent,Excellent,Poor,Good,14.0,2.94,48.0,55.09377,Aluminum
4.0,4.0,148.0,Rural,47.0,Good,False,Oil,False,False,Green,False,Good,Good,Good,Poor,16.0,3.26,237.09686047979704,449.47079,Steel
1.0,1.0,95.0,Suburban,35.0,Good,False,Electric,True,True,Green,False,Good,Good,Excellent,Excellent,16.0,2.05,58.00278123110899,131.99958,Wood
2.0,2.0,95.0,Urban,63.0,NoPool,False,Electric,True,True,Green,False,Excellent,Poor,Excellent,Excellent,6.0,3.07,58.00278123110899,251.4986,Steel
2.0,1.0,68.0,Urban,25.0,Good,False,Oil,False,True,Gray,False,Good,Good,Excellent,Good,16.0,2.87,108.8,179.10041,Aluminum
2.0,3.0,125.0,Suburban,13.0,Excellent,False,Oil,False,False,Green,False,Poor,Excellent,Good,Good,46.0,3.1,200.1914846760582,190.89413,Wood
2.0,1.0,61.0,Suburban,53.0,NoPool,False,Gas,False,True,Yellow,False,Good,Poor,Poor,Excellent,6.0,2.5,61.0,94.32593,Wood
3.0,3.0,101.0,Urban,52.0,Good,False,Electric,True,True,Yellow,False,Excellent,Good,Excellent,Good,16.0,1.91,61.42289433766938,195.01056,Aluminum
1.0,1.0,45.0,Suburban,68.0,Good,True,Oil,True,False,White,False,Good,Good,Good,Poor,16.0,3.33,72.0,117.54738,Steel
2.0,4.0,135.0,Suburban,49.0,Good,False,Gas,False,True,Green,False,Good,Good,Good,Excellent,16.0,3.1,134.71740683475616,180.02624,Wood
2.0,5.0,142.0,Rural,35.0,Excellent,False,Gas,False,False,White,False,Excellent,Good,Good,Good,46.0,3.69,141.62729318255123,366.2329,Aluminum
4.0,4.0,133.0,Rural,47.0,NoPool,False,Gas,False,False,White,False,Poor,Excellent,Good,Excellent,6.0,3.66,132.74315359252904,291.84608,Wood
2.0,2.0,66.0,Rural,53.0,Excellent,False,Gas,False,True,Yellow,False,Good,Good,Good,Excellent,46.0,4.52,66.60566997791948,314.98402,Aluminum
1.0,1.0,98.0,Rural,61.0,NoPool,False,Oil,False,True,Gray,False,Good,Poor,Good,Poor,6.0,2.32,156.86778264558217,225.40154,Aluminum
1.0,1.0,49.0,Rural,82.0,NoPool,False,Electric,True,True,Gray,False,Poor,Poor,Poor,Good,6.0,1.83,31.781914080812598,89.20655,Aluminum
1.0,1.0,31.0,Rural,58.0,Good,False,Oil,False,True,White,False,Good,Good,Poor,Excellent,16.0,2.51,46.4,135.97201,Aluminum
4.0,4.0,129.0,Rural,37.0,Poor,True,Gas,False,True,Gray,False,Excellent,Good,Excellent,Excellent,14.0,2.3,130.0,342.50873,Aluminum
1.0,1.0,38.0,Urban,31.0,NoPool,False,Oil,True,True,Green,False,Poor,Good,Good,Excellent,6.0,2.0,62.4,163.99051,Wood
1.0,1.0,25.0,Rural,61.0,NoPool,False,Electric,False,True,Green,False,Excellent,Poor,Poor,Good,6.0,2.8,18.101461654571004,132.44417,Wood
1.0,1.0,43.0,Urban,47.0,Poor,False,Electric,True,True,Gray,False,Good,Excellent,Excellent,Poor,14.0,3.23,28.3618009742522,201.02968,Steel
1.0,1.0,98.0,Urban,56.0,Poor,False,Electric,False,True,Yellow,False,Good,Excellent,Good,Poor,14.0,4.66,58.2,198.23561,Wood
1.0,1.0,53.0,Urban,67.0,NoPool,False,Gas,True,True,Gray,False,Excellent,Excellent,Excellent,Good,6.0,2.33,52.0,116.57241,Aluminum
3.0,2.0,124.0,Suburban,47.0,NoPool,False,Oil,True,True,Yellow,False,Good,Excellent,Good,Good,6.0,4.47,198.4,207.93891,Steel
1.0,3.0,119.0,Rural,32.0,NoPool,False,Electric,False,True,White,False,Good,Excellent,Good,Good,6.0,1.41,71.4,309.76046,Wood
2.0,2.0,115.0,Urban,12.0,Poor,False,Electric,False,True,Gray,False,Good,Good,Excellent,Good,14.0,1.89,69.403158252977,284.75563,Steel
1.0,1.0,28.0,Urban,53.0,NoPool,False,Oil,False,False,Green,False,Poor,Good,Excellent,Good,6.0,2.49,48.0,144.2613,Steel
1.0,1.0,34.0,Suburban,58.0,NoPool,False,Oil,False,False,Gray,False,Excellent,Good,Poor,Good,6.0,2.94,52.8,37.92018,Aluminum
1.0,1.0,59.0,Urban,32.0,NoPool,False,Gas,False,True,White,False,Good,Good,Good,Good,6.0,2.85,59.69578363012444,206.10447,Steel
1.0,1.0,105.0,Rural,47.0,Excellent,True,Oil,True,False,Gray,False,Poor,Good,Poor,Good,46.0,1.86,166.4,319.21529,Aluminum
3.0,2.0,146.0,Urban,32.0,NoPool,True,Gas,False,True,White,False,Poor,Good,Good,Good,6.0,3.02,145.57579966700553,272.90942,Wood
2.0,1.0,78.0,Suburban,23.0,NoPool,False,Gas,False,True,Yellow,False,Good,Good,Poor,Good,6.0,2.45,78.45118943128237,111.7493,Wood
1.0,2.0,65.0,Rural,47.0,NoPool,False,Electric,True,True,White,False,Good,Good,Excellent,Good,6.0,1.65,38.4,138.75448,Aluminum
1.0,1.0,48.0,Rural,19.0,Good,False,Oil,False,True,Gray,False,Good,Poor,Good,Good,16.0,1.59,72.0,191.10104,Aluminum
2.0,3.0,102.0,Suburban,60.0,NoPool,False,Oil,False,False,Gray,False,Good,Good,Poor,Excellent,6.0,1.59,163.28610887231937,99.84691,Aluminum
1.0,2.0,72.0,Urban,59.0,Excellent,False,Electric,False,True,White,False,Good,Poor,Poor,Good,46.0,1.47,44.89234765596079,305.63025,Steel
1.0,1.0,40.0,Urban,40.0,NoPool,False,Oil,False,False,Yellow,False,Good,Poor,Poor,Excellent,6.0,4.03,63.80205235789293,70.63917,Aluminum
2.0,2.0,100.0,Urban,17.0,NoPool,True,Electric,False,True,Gray,False,Good,Excellent,Good,Good,6.0,2.84,60.85287548657599,151.72641,Aluminum
1.0,1.0,51.0,Rural,26.0,Excellent,False,Electric,False,False,Green,False,Excellent,Poor,Good,Good,46.0,1.91,30.0,346.10895,Steel
1.0,1.0,33.0,Suburban,61.0,Good,True,Gas,True,True,Yellow,False,Poor,Excellent,Excellent,Good,16.0,2.12,34.0,124.48368,Steel
1.0,1.0,50.0,Rural,37.0,Poor,False,Oil,True,True,Yellow,False,Poor,Good,Good,Excellent,14.0,3.64,79.8478679247359,188.14168,Aluminum
5.0,5.0,131.0,Suburban,38.0,NoPool,True,Oil,False,True,Green,False,Poor,Excellent,Good,Good,6.0,2.4,209.818974016164,231.53398,Steel
1.0,1.0,50.0,Rural,54.0,NoPool,False,Gas,False,True,Gray,False,Good,Excellent,Good,Good,6.0,1.46,50.81164404010226,275.65478,Steel
1.0,2.0,83.0,Rural,56.0,NoPool,False,Gas,True,True,Green,False,Good,Good,Good,Excellent,6.0,2.32,84.0,216.19878,Aluminum
2.0,2.0,94.0,Urban,13.0,Excellent,True,Gas,False,False,White,False,Good,Good,Excellent,Good,46.0,2.16,93.0,213.97082,Aluminum
1.0,1.0,81.0,Suburban,47.0,NoPool,False,Gas,True,True,Green,False,Good,Good,Excellent,Poor,6.0,2.86,81.4125692946231,137.03235,Steel
3.0,2.0,114.0,Suburban,48.0,Good,False,Oil,False,False,Yellow,False,Excellent,Good,Excellent,Poor,16.0,1.61,182.4,155.35352,Wood
2.0,1.0,74.0,Urban,62.0,Good,False,Oil,False,True,Green,False,Poor,Good,Good,Good,16.0,1.8,118.35782528515904,171.33808,Aluminum
1.0,1.0,91.0,Urban,61.0,Good,False,Oil,False,True,Yellow,False,Good,Good,Excellent,Excellent,16.0,2.69,145.6357117487921,196.03252,Aluminum
5.0,5.0,132.0,Urban,42.0,Poor,False,Electric,True,False,Yellow,False,Good,Good,Excellent,Excellent,14.0,2.25,79.0934787215648,241.34152,Wood
2.0,2.0,87.0,Suburban,34.0,NoPool,False,Gas,False,True,White,False,Excellent,Good,Excellent,Poor,6.0,1.54,88.0,125.34175,Wood
2.0,1.0,89.0,Suburban,71.0,NoPool,True,Oil,False,False,Green,False,Excellent,Good,Poor,Excellent,6.0,1.55,140.8,81.75505,Aluminum
1.0,1.0,37.0,Urban,29.0,NoPool,False,Oil,True,True,White,False,Excellent,Good,Good,Good,6.0,2.99,60.8,104.72191,Aluminum
5.0,2.0,141.0,Rural,70.0,NoPool,False,Gas,True,True,Gray,False,Good,Poor,Good,Poor,6.0,2.33,140.0,366.20014,Wood
1.0,2.0,69.0,Urban,27.0,Poor,False,Electric,True,False,Gray,False,Poor,Good,Excellent,Poor,14.0,1.63,43.182291102680594,147.2467,Wood
2.0,2.0,71.0,Urban,42.0,Excellent,False,Oil,False,True,White,False,Excellent,Poor,Good,Excellent,46.0,2.45,113.6,251.68227,Aluminum
3.0,1.0,102.0,Rural,47.0,NoPool,False,Electric,False,True,White,False,Good,Excellent,Good,Poor,6.0,1.78,61.2,312.51601,Steel
1.0,1.0,56.0,Rural,49.0,NoPool,True,Electric,False,True,Green,False,Poor,Good,Good,Excellent,6.0,2.53,229.0,111.76982,Aluminum
1.0,1.0,93.0,Rural,25.0,Poor,False,Gas,False,False,Yellow,False,Good,Excellent,Poor,Good,14.0,4.3,93.25808874798601,194.73208,Aluminum
1.0,3.0,101.0,Suburban,60.0,Good,False,Gas,False,True,Green,False,Excellent,Good,Good,Excellent,16.0,2.42,101.15510171689462,146.91202,Wood
1.0,1.0,28.0,Suburban,59.0,NoPool,False,Gas,False,True,White,False,Excellent,Excellent,Poor,Excellent,6.0,1.49,28.0,72.46292,Wood
3.0,1.0,108.0,Urban,61.0,Good,False,Oil,True,True,White,False,Good,Good,Good,Good,16.0,1.7,172.91359821242514,288.52443,Wood
2.0,2.0,65.0,Suburban,68.0,Poor,False,Gas,False,True,Yellow,False,Good,Poor,Good,Poor,14.0,3.38,65.6185433568059,103.54925,Wood
1.0,1.0,31.0,Rural,47.0,NoPool,False,Oil,True,False,Yellow,False,Excellent,Good,Good,Poor,6.0,4.38,49.36081834773425,159.37628,Wood
5.0,2.0,140.0,Suburban,47.0,Good,False,Gas,False,True,Gray,False,Excellent,Excellent,Excellent,Excellent,16.0,3.1,139.65303994032405,192.60537,Wood
2.0,2.0,89.0,Urban,64.0,NoPool,True,Electric,True,False,Yellow,False,Excellent,Poor,Excellent,Excellent,6.0,3.33,53.4,165.84324,Wood
2.0,2.0,111.0,Urban,47.0,NoPool,False,Electric,False,False,Green,False,Excellent,Poor,Good,Good,6.0,2.77,67.12308284860339,187.70565,Steel
1.0,3.0,118.0,Urban,60.0,NoPool,True,Oil,False,True,Gray,False,Good,Excellent,Poor,Good,6.0,1.92,188.95941377926812,268.22279,Wood
2.0,4.0,131.0,Rural,47.0,NoPool,True,Gas,False,True,Yellow,False,Good,Good,Good,Good,6.0,4.58,130.76890035030186,268.14279,Aluminum
2.0,2.0,67.0,Suburban,47.0,NoPool,False,Oil,False,True,Gray,False,Good,Excellent,Excellent,Good,6.0,1.48,107.12575438836896,92.65441,Aluminum
2.0,2.0,150.0,Urban,33.0,Excellent,False,Electric,True,True,Gray,False,Excellent,Poor,Poor,Good,46.0,1.38,89.35381804124597,399.97087,Steel
2.0,1.0,78.0,Rural,14.0,NoPool,False,Oil,False,True,Green,False,Excellent,Good,Good,Excellent,6.0,2.33,124.77615151189623,370.04043,Steel
1.0,1.0,50.0,Suburban,45.0,Good,True,Oil,False,True,Green,False,Good,Good,Excellent,Excellent,16.0,1.98,79.8478679247359,119.40084,Wood
1.0,2.0,65.0,Suburban,70.0,NoPool,False,Oil,True,True,White,False,Good,Good,Good,Poor,6.0,3.46,104.0,109.19771,Wood
1.0,1.0,41.0,Suburban,64.0,Good,False,Electric,False,True,Yellow,False,Excellent,Good,Poor,Good,16.0,1.71,24.6,54.0934,Aluminum
3.0,2.0,109.0,Rural,29.0,NoPool,False,Electric,True,True,Yellow,False,Excellent,Good,Poor,Good,6.0,2.31,65.98304514641659,381.32524,Steel
1.0,1.0,114.0,Suburban,62.0,Good,False,Gas,False,True,White,False,Good,Good,Good,Excellent,16.0,3.25,113.98774779137109,118.03536,Aluminum
3.0,1.0,135.0,Suburban,68.0,NoPool,False,Oil,True,True,Gray,False,Excellent,Poor,Good,Excellent,6.0,2.88,214.4,220.47671,Steel
1.0,1.0,144.0,Suburban,63.0,NoPool,True,Gas,False,True,Green,False,Good,Excellent,Poor,Poor,6.0,2.67,143.60154642477835,120.53255,Aluminum
1.0,1.0,68.0,Rural,26.0,NoPool,True,Gas,False,True,Green,False,Excellent,Excellent,Excellent,Excellent,6.0,2.23,69.0,358.67491,Steel
2.0,2.0,103.0,Urban,47.0,NoPool,False,Electric,False,True,White,False,Good,Excellent,Good,Excellent,6.0,2.55,62.562932039856186,140.77147,Aluminum
1.0,2.0,67.0,Urban,40.0,NoPool,False,Gas,True,True,Gray,False,Good,Excellent,Good,Excellent,6.0,1.45,67.59279659903305,132.29861,Aluminum
2.0,2.0,95.0,Rural,41.0,NoPool,False,Electric,False,True,White,False,Good,Good,Good,Good,6.0,1.56,57.6,181.56089,Aluminum
3.0,5.0,149.0,Urban,48.0,Excellent,False,Gas,False,False,Gray,False,Excellent,Good,Good,Good,46.0,1.75,148.53717953034624,306.2536,Wood
2.0,3.0,100.0,Urban,47.0,Poor,False,Electric,False,True,Gray,False,Good,Good,Good,Good,14.0,2.91,61.2,254.67233,Steel
3.0,1.0,123.0,Suburban,59.0,Good,False,Gas,True,True,Yellow,False,Good,Excellent,Good,Good,16.0,1.24,123.0,135.13871,Aluminum
2.0,2.0,82.0,Suburban,58.0,NoPool,False,Oil,False,False,White,False,Good,Good,Good,Good,6.0,1.56,131.19447773863342,79.64838,Aluminum
2.0,1.0,78.0,Rural,37.0,Excellent,False,Oil,True,True,Gray,False,Excellent,Excellent,Good,Excellent,46.0,2.97,124.77615151189623,461.2927,Wood
1.0,1.0,38.0,Urban,47.0,Poor,False,Oil,False,True,Gray,False,Poor,Good,Good,Poor,14.0,1.59,60.8,132.45281,Wood
2.0,2.0,112.0,Suburban,60.0,Good,True,Electric,True,False,White,False,Poor,Good,Good,Poor,16.0,1.39,67.8,85.70749,Aluminum
3.0,2.0,128.0,Suburban,47.0,NoPool,False,Oil,False,True,Gray,False,Good,Excellent,Excellent,Good,6.0,2.01,205.0052293461111,198.76794,Steel
1.0,1.0,150.0,Suburban,64.0,Poor,False,Electric,False,True,Yellow,False,Good,Excellent,Poor,Excellent,14.0,1.46,89.35381804124597,154.26353,Wood
1.0,1.0,47.0,Urban,54.0,NoPool,False,Gas,True,False,Green,False,Good,Good,Poor,Good,6.0,2.55,49.0,78.58427,Aluminum
2.0,1.0,80.0,Urban,26.0,Good,True,Electric,False,False,Green,False,Excellent,Poor,Poor,Good,16.0,2.87,47.4,117.16706,Aluminum
1.0,1.0,23.0,Suburban,36.0,NoPool,False,Electric,True,True,Green,False,Good,Poor,Good,Poor,6.0,2.01,13.2,90.27308,Steel
2.0,2.0,104.0,Suburban,50.0,Poor,False,Oil,True,False,Yellow,False,Excellent,Excellent,Good,Excellent,14.0,2.35,166.49527198568796,129.97775,Aluminum
1.0,1.0,72.0,Suburban,41.0,NoPool,False,Oil,False,True,White,False,Good,Excellent,Good,Excellent,6.0,2.9,116.8,97.17039,Aluminum
2.0,1.0,64.0,Suburban,31.0,Good,True,Gas,True,True,Gray,False,Good,Good,Excellent,Excellent,16.0,1.55,64.63141673569231,95.78613,Aluminum
1.0,2.0,65.0,Rural,34.0,NoPool,False,Gas,True,True,White,False,Good,Good,Good,Good,6.0,2.95,65.0,183.80486,Aluminum
2.0,2.0,105.0,Suburban,28.0,NoPool,False,Electric,False,True,Gray,False,Good,Good,Excellent,Poor,6.0,1.71,62.4,149.95822,Steel
2.0,2.0,66.0,Rural,43.0,Excellent,False,Oil,True,False,White,False,Poor,Good,Good,Poor,46.0,2.54,102.4,337.94988,Wood
3.0,3.0,131.0,Rural,47.0,NoPool,False,Gas,False,True,Gray,False,Poor,Excellent,Good,Good,6.0,1.37,130.76890035030186,344.38681,Wood
4.0,1.0,149.0,Urban,63.0,Poor,False,Gas,False,True,White,False,Good,Poor,Good,Excellent,14.0,3.83,148.0,287.78848,Wood
1.0,1.0,24.0,Suburban,47.0,NoPool,True,Oil,True,True,Yellow,False,Poor,Good,Good,Good,6.0,4.04,41.6,38.22369,Aluminum
1.0,1.0,77.0,Suburban,44.0,NoPool,False,Oil,False,True,Green,False,Good,Good,Excellent,Good,6.0,2.39,123.17156995521192,88.87997,Aluminum
1.0,1.0,94.0,Suburban,41.0,Good,True,Electric,True,True,Gray,False,Excellent,Excellent,Good,Good,16.0,2.93,57.43276238001559,172.40218,Steel
1.0,1.0,81.0,Rural,71.0,NoPool,False,Gas,True,True,Gray,False,Excellent,Good,Good,Good,6.0,4.6,81.4125692946231,341.55079,Steel
1.0,2.0,83.0,Suburban,30.0,NoPool,False,Oil,False,False,Gray,False,Good,Excellent,Good,Good,6.0,1.67,132.8,129.61712,Steel
2.0,2.0,75.0,Rural,49.0,NoPool,False,Oil,True,True,Gray,False,Poor,Good,Good,Excellent,6.0,2.37,119.96240684184333,290.64997,Wood
1.0,1.0,53.0,Urban,42.0,Good,False,Gas,False,True,Green,False,Excellent,Poor,Excellent,Excellent,16.0,3.02,53.77302390344299,245.35802,Steel
1.0,1.0,52.0,Urban,49.0,NoPool,False,Gas,False,True,Green,False,Good,Excellent,Good,Good,6.0,2.75,53.0,94.26057,Aluminum
2.0,2.0,118.0,Rural,44.0,NoPool,False,Gas,False,True,Green,False,Excellent,Excellent,Good,Good,6.0,2.75,118.0,399.83126,Steel
1.0,1.0,37.0,Rural,47.0,NoPool,True,Oil,False,False,White,False,Good,Good,Good,Excellent,6.0,1.75,58.988307687840035,105.56633,Aluminum
1.0,3.0,128.0,Suburban,57.0,Poor,False,Electric,True,True,Green,False,Excellent,Good,Excellent,Poor,14.0,1.79,75.6,151.10238,Wood
2.0,2.0,60.0,Suburban,67.0,NoPool,True,Oil,False,False,White,False,Excellent,Excellent,Good,Excellent,6.0,3.35,95.89368349157887,101.76006,Wood
1.0,1.0,31.0,Rural,58.0,NoPool,False,Oil,False,False,White,False,Excellent,Good,Good,Good,6.0,2.04,49.36081834773425,150.28262,Wood
1.0,2.0,68.0,Rural,71.0,NoPool,True,Electric,False,True,Green,False,Good,Good,Excellent,Poor,6.0,3.31,42.61227225158719,199.8482,Wood
1.0,1.0,24.0,Rural,43.0,NoPool,False,Electric,True,True,Gray,False,Good,Excellent,Excellent,Good,6.0,2.47,17.531442803477603,186.25008,Wood
1.0,1.0,53.0,Urban,64.0,NoPool,False,Electric,False,False,White,False,Excellent,Good,Excellent,Excellent,6.0,2.54,34.061989485186196,168.82418,Steel
3.0,2.0,107.0,Suburban,31.0,Excellent,True,Oil,True,False,Green,False,Poor,Excellent,Poor,Good,46.0,2.43,171.30901665574086,209.12516,Steel
1.0,3.0,106.0,Suburban,36.0,NoPool,False,Gas,False,True,White,False,Good,Excellent,Poor,Good,6.0,3.81,107.0,165.19994,Steel
1.0,1.0,100.0,Rural,53.0,NoPool,False,Oil,False,True,Yellow,False,Excellent,Good,Excellent,Excellent,6.0,1.99,160.07694575895076,410.78695,Steel
1.0,1.0,33.0,Suburban,24.0,NoPool,False,Gas,True,True,Gray,False,Excellent,Good,Good,Good,6.0,1.92,33.0,117.23605,Steel
2.0,3.0,112.0,Suburban,64.0,NoPool,False,Gas,False,True,Gray,False,Poor,Good,Good,Good,6.0,2.33,112.0,130.14756,Wood
2.0,2.0,124.0,Suburban,55.0,NoPool,False,Electric,False,True,White,False,Good,Good,Excellent,Poor,6.0,3.05,74.53332791281758,129.33547,Wood
1.0,2.0,59.0,Suburban,66.0,Good,False,Electric,False,True,Gray,False,Excellent,Poor,Excellent,Good,16.0,2.67,36.0,75.73077,Aluminum
1.0,1.0,48.0,Rural,30.0,NoPool,False,Oil,True,True,Green,False,Excellent,Poor,Good,Poor,6.0,3.49,78.4,301.48021,Steel
1.0,1.0,33.0,Urban,33.0,Excellent,False,Oil,True,False,Gray,False,Good,Excellent,Good,Poor,46.0,2.11,52.56998146110284,199.65063,Wood
2.0,1.0,94.0,Urban,40.0,Poor,False,Electric,False,True,Green,False,Good,Good,Good,Poor,14.0,2.31,57.43276238001559,180.72962,Wood
1.0,1.0,23.0,Suburban,47.0,NoPool,True,Electric,False,True,Green,False,Good,Poor,Good,Good,6.0,2.9,12.6,79.7625,Steel
2.0,1.0,96.0,Urban,49.0,NoPool,False,Gas,False,True,Green,False,Poor,Good,Excellent,Excellent,6.0,2.53,97.0,211.54734,Wood
1.0,1.0,82.0,Rural,4.0,NoPool,False,Oil,False,True,White,False,Good,Good,Excellent,Good,6.0,3.56,132.8,310.59137,Wood
1.0,1.0,82.0,Suburban,58.0,Good,False,Gas,False,True,Yellow,False,Good,Excellent,Excellent,Excellent,16.0,1.82,83.0,133.05481,Wood
2.0,4.0,132.0,Urban,47.0,NoPool,False,Electric,True,True,Yellow,False,Excellent,Good,Good,Good,6.0,2.29,79.2,195.98198,Aluminum
5.0,2.0,135.0,Rural,54.0,NoPool,False,Electric,True,True,Yellow,False,Poor,Excellent,Good,Poor,6.0,4.61,80.80353527484499,417.54974,Steel
1.0,1.0,64.0,Rural,61.0,Excellent,False,Oil,True,False,Green,False,Poor,Poor,Good,Excellent,46.0,1.68,102.31200971831606,398.2243,Steel
1.0,1.0,36.0,Urban,11.0,NoPool,False,Gas,True,True,White,False,Excellent,Excellent,Good,Good,6.0,2.87,36.0,154.4355,Wood
1.0,2.0,78.0,Suburban,47.0,Poor,True,Gas,False,False,Gray,False,Excellent,Poor,Poor,Excellent,14.0,2.43,78.0,70.73234,Aluminum
1.0,1.0,68.0,Urban,47.0,NoPool,False,Electric,False,True,White,False,Good,Poor,Poor,Poor,6.0,3.69,40.8,167.81531,Steel
1.0,1.0,78.0,Suburban,68.0,NoPool,False,Electric,True,True,Gray,False,Good,Excellent,Excellent,Poor,6.0,1.95,46.8,67.23307,Aluminum
3.0,4.0,131.0,Urban,58.0,Good,False,Oil,True,True,White,False,Excellent,Excellent,Excellent,Poor,16.0,3.32,209.818974016164,348.61103,Wood
2.0,2.0,67.0,Suburban,41.0,NoPool,False,Oil,True,True,Yellow,False,Poor,Poor,Good,Good,6.0,3.51,107.2,81.44875,Aluminum
1.0,1.0,44.0,Rural,28.0,Good,False,Oil,False,False,Green,False,Good,Good,Excellent,Poor,16.0,1.95,70.22037858463011,150.11355,Aluminum
1.0,1.0,87.0,Suburban,55.0,NoPool,True,Electric,False,True,White,False,Good,Good,Poor,Excellent,6.0,3.34,53.44263042236179,121.78254,Steel
1.0,1.0,48.0,Suburban,45.0,NoPool,False,Electric,False,False,Yellow,False,Good,Good,Excellent,Good,6.0,1.34,31.211895229719197,95.14136,Steel
2.0,1.0,86.0,Urban,46.0,Good,True,Oil,False,False,White,False,Good,Good,Good,Excellent,16.0,1.59,137.6128039653706,170.12037,Aluminum
1.0,2.0,101.0,Suburban,58.0,NoPool,False,Gas,False,True,Gray,False,Good,Good,Good,Good,6.0,2.77,101.0,149.74565,Steel
1.0,1.0,99.0,Suburban,47.0,NoPool,False,Gas,True,True,White,False,Good,Good,Good,Poor,6.0,2.87,99.18084847466746,140.33656,Steel
2.0,2.0,87.0,Rural,68.0,NoPool,False,Gas,True,True,Gray,False,Excellent,Poor,Excellent,Good,6.0,1.96,87.33532902130456,218.1492,Aluminum
2.0,1.0,114.0,Suburban,66.0,NoPool,True,Gas,True,True,Yellow,False,Good,Good,Poor,Excellent,6.0,4.77,113.98774779137109,131.55895,Wood
3.0,1.0,112.0,Urban,44.0,NoPool,False,Oil,False,False,Green,False,Poor,Good,Excellent,Excellent,6.0,2.02,177.6,177.47546,Aluminum
2.0,2.0,107.0,Rural,32.0,Poor,False,Gas,False,True,Gray,False,Excellent,Excellent,Poor,Poor,14.0,2.66,106.0,251.08729,Aluminum
5.0,1.0,141.0,Urban,68.0,NoPool,True,Electric,True,True,Yellow,False,Poor,Poor,Poor,Good,6.0,4.55,84.6,165.64979,Aluminum
1.0,1.0,31.0,Rural,57.0,Poor,False,Gas,True,True,White,False,Good,Excellent,Good,Good,14.0,1.44,32.05623823894433,208.41829,Wood
1.0,1.0,54.0,Urban,50.0,NoPool,False,Electric,False,True,White,False,Poor,Excellent,Good,Excellent,6.0,2.02,34.6320083362796,132.98955,Wood
2.0,2.0,90.0,Suburban,47.0,Poor,False,Electric,False,False,Green,False,Good,Good,Poor,Poor,14.0,1.95,55.15268697564199,89.02201,Wood
1.0,3.0,116.0,Rural,38.0,NoPool,False,Gas,False,True,Gray,False,Excellent,Good,Good,Good,6.0,3.02,115.0,263.3513,Aluminum
1.0,1.0,82.0,Rural,47.0,NoPool,False,Electric,False,False,Gray,False,Poor,Good,Poor,Good,6.0,2.52,50.59253616689479,219.24435,Steel
1.0,3.0,103.0,Urban,15.0,NoPool,False,Electric,False,True,Gray,False,Excellent,Good,Excellent,Excellent,6.0,1.36,62.562932039856186,252.38517,Steel
5.0,1.0,143.0,Urban,47.0,Poor,False,Electric,True,True,Gray,False,Poor,Good,Excellent,Good,14.0,2.09,85.36368608359217,294.22249,Steel
2.0,2.0,137.0,Urban,51.0,Excellent,True,Oil,True,False,Gray,False,Good,Excellent,Poor,Poor,46.0,1.74,219.2,343.87031,Wood
1.0,1.0,73.0,Suburban,54.0,NoPool,False,Oil,False,True,White,False,Good,Good,Excellent,Excellent,6.0,1.5,113.6,90.68588,Aluminum
1.0,1.0,50.0,Rural,47.0,NoPool,True,Gas,True,True,White,False,Poor,Good,Excellent,Good,6.0,3.57,49.0,193.63186,Wood
1.0,1.0,29.0,Urban,31.0,Poor,True,Electric,False,True,Yellow,False,Poor,Excellent,Good,Excellent,14.0,2.45,20.381537058944602,142.51291,Wood
1.0,1.0,23.0,Rural,47.0,Good,True,Gas,False,True,Gray,False,Poor,Good,Good,Good,16.0,1.97,24.159225270035723,99.56535,Aluminum
1.0,3.0,111.0,Suburban,61.0,NoPool,False,Electric,False,True,White,False,Good,Good,Excellent,Good,6.0,1.84,67.12308284860339,87.45644,Aluminum
1.0,2.0,81.0,Suburban,27.0,NoPool,False,Electric,True,False,Gray,False,Excellent,Good,Excellent,Poor,6.0,2.76,50.022517315801394,65.03054,Aluminum
