Bedrooms,Bathrooms,SquareFootageHouse,Location,Age,PoolQuality,HasPhotovoltaics,HeatingType,HasFiberglass,IsFurnished,HouseColor,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,Price,WindowMaterial
3.0,2.281007308426069,114.0,0.0,48.0,1.0,False,2,0,0,Yellow,False,2,1,2,0,16.0,1.61,182.4,155.35352,1
2.0,1.0,74.0,1.0,62.0,1.0,False,2,0,1,Green,False,0,1,1,1,16.0,1.8,118.35782528515904,171.33808,0
1.0,1.7749779158579568,91.0,1.0,61.0,1.0,False,2,0,1,Yellow,False,1,1,2,2,16.0,2.69,145.6357117487921,196.03252,0
5.0,5.0,132.0,1.0,42.0,0.0,False,0,1,0,Yellow,False,1,1,2,2,14.0,2.25,79.0934787215648,241.34152,1
2.0,2.0,87.0,0.0,34.0,-1.0,False,1,0,1,White,False,2,1,2,0,6.0,1.54,88.0,125.34175,1
2.0,1.0,89.0,0.0,71.0,-1.0,True,2,0,0,Green,False,2,1,0,2,6.0,1.55,140.8,81.75505,0
1.0,0.900094144905132,37.0,1.0,29.0,-1.0,False,2,1,1,White,False,2,1,1,1,6.0,2.99,60.8,104.72191,0
5.0,2.8520482748883857,141.0,2.0,70.0,-1.0,False,1,1,1,Gray,False,1,0,1,0,6.0,2.33,140.0,366.20014,1
1.0,2.0,69.0,1.0,27.0,0.0,False,0,1,0,Gray,False,0,1,2,0,14.0,1.63,43.182291102680594,147.2467,1
2.0,1.5176459817946102,71.0,1.0,42.0,2.0,False,2,0,1,White,False,2,0,1,2,46.0,2.45,113.6,251.68227,0
3.0,1.0,102.0,2.0,47.0,-1.0,False,0,0,1,White,False,1,2,1,0,6.0,1.78,61.2,312.51601,2
1.0,1.0,56.0,2.0,49.0,-1.0,True,0,0,1,Green,False,0,1,1,2,6.0,2.53,229.0,111.76982,0
1.0,1.0,93.0,2.0,25.0,0.0,False,1,0,0,Yellow,False,1,2,0,1,14.0,4.3,93.258088747986,194.73208,0
1.0,3.0,101.0,0.0,60.0,1.0,False,1,0,1,Green,False,2,1,1,2,16.0,2.42,101.15510171689462,146.91202,1
1.0,1.0,28.0,0.0,59.0,-1.0,False,1,0,1,White,False,2,2,0,2,6.0,1.49,28.0,72.46292,1
3.0,1.0,108.0,1.0,61.0,1.0,False,2,1,1,White,False,1,1,1,1,16.0,1.7,172.91359821242514,288.52443,1
2.0,1.4205293385036404,65.0,0.0,68.0,0.0,False,1,0,1,Yellow,False,1,0,1,0,14.0,3.38,65.6185433568059,103.54925,1
1.0,1.0,31.0,2.0,47.0,-1.0,False,2,1,0,Yellow,False,2,1,1,0,6.0,4.38,49.36081834773425,159.37628,1
5.0,2.8358437816131947,140.0,0.0,47.0,1.0,False,1,0,1,Gray,False,2,2,2,2,16.0,3.1,139.65303994032405,192.60537,1
2.0,2.0,89.0,1.0,64.0,-1.0,True,0,1,0,Yellow,False,2,0,2,2,6.0,3.33,53.4,165.84324,1
2.0,2.0,111.0,1.0,47.0,-1.0,False,0,0,0,Green,False,2,0,1,1,6.0,2.77,67.12308284860339,187.70565,2
1.0,3.0,118.0,1.0,60.0,-1.0,True,2,0,1,Gray,False,1,2,0,1,6.0,1.92,188.9594137792681,268.22279,1
2.0,4.0,131.0,2.0,47.0,-1.0,True,1,0,1,Yellow,False,1,1,1,1,6.0,4.58,130.76890035030186,268.14279,0
2.0,1.4528402334746733,67.0,0.0,47.0,-1.0,False,2,0,1,Gray,False,1,2,2,1,6.0,1.48,107.12575438836896,92.65441,0
2.0,2.0,150.0,1.0,33.0,2.0,False,0,1,1,Gray,False,2,0,0,1,46.0,1.38,89.35381804124597,399.97087,2
2.0,1.0,78.0,2.0,14.0,-1.0,False,2,0,1,Green,False,2,1,1,2,6.0,2.33,124.77615151189624,370.04043,2
1.0,1.11071761800008,50.0,0.0,45.0,1.0,True,2,0,1,Green,False,1,1,2,2,16.0,1.98,79.8478679247359,119.40084,1
1.0,2.0,65.0,0.0,70.0,-1.0,False,2,1,1,White,False,1,1,1,0,6.0,3.46,104.0,109.19771,1
1.0,1.0,41.0,0.0,64.0,1.0,False,0,0,1,Yellow,False,2,1,0,1,16.0,1.71,24.6,54.0934,0
3.0,2.0,109.0,2.0,29.0,-1.0,False,0,1,1,Yellow,False,2,1,0,1,6.0,2.31,65.98304514641659,381.32524,2
1.0,1.0,114.0,0.0,62.0,1.0,False,1,0,1,White,False,1,1,1,2,16.0,3.25,113.98774779137108,118.03536,0
3.0,1.0,135.0,0.0,68.0,-1.0,False,2,1,1,Gray,False,2,0,1,2,6.0,2.88,214.4,220.47671,2
1.0,2.6338651446561703,144.0,0.0,63.0,-1.0,True,1,0,1,Green,False,1,2,0,0,6.0,2.67,143.60154642477835,120.53255,0
1.0,1.402439579011444,68.0,2.0,26.0,-1.0,True,1,0,1,Green,False,2,2,2,2,6.0,2.23,69.0,358.67491,2
2.0,2.0363391147662986,103.0,1.0,47.0,-1.0,False,0,0,1,White,False,1,2,1,2,6.0,2.55,62.562932039856186,140.77147,0
1.0,2.0,67.0,1.0,40.0,-1.0,False,1,1,1,Gray,False,1,2,1,2,6.0,1.45,67.59279659903305,132.29861,0
2.0,1.9067084254542634,95.0,2.0,41.0,-1.0,False,0,0,1,White,False,1,1,1,1,6.0,1.56,57.6,181.56089,0
3.0,5.0,149.0,1.0,48.0,2.0,False,1,0,0,Gray,False,2,1,1,1,46.0,1.75,148.53717953034624,306.2536,1
2.0,3.0,100.0,1.0,47.0,0.0,False,0,0,1,Gray,False,1,1,1,1,14.0,2.91,61.2,254.67233,2
3.0,1.0,123.0,0.0,59.0,1.0,False,1,1,1,Yellow,False,1,2,1,1,16.0,1.24,123.0,135.13871,0
2.0,2.0,82.0,0.0,58.0,-1.0,False,2,0,0,White,False,1,1,1,1,6.0,1.56,131.19447773863342,79.64838,0
2.0,1.0,78.0,2.0,37.0,2.0,False,2,1,1,Gray,False,2,2,1,2,46.0,2.97,124.77615151189624,461.2927,1
1.0,1.0,38.0,1.0,47.0,0.0,False,2,0,1,Gray,False,0,1,1,0,14.0,1.59,60.8,132.45281,1
2.0,2.0,112.0,0.0,60.0,1.0,True,0,1,0,White,False,0,1,1,0,16.0,1.39,67.8,85.70749,0
3.0,2.0,128.0,0.0,47.0,-1.0,False,2,0,1,Gray,False,1,2,2,1,6.0,2.01,205.0052293461111,198.76794,2
1.0,2.731227487864759,150.0,0.0,64.0,0.0,False,0,0,1,Yellow,False,1,2,0,2,14.0,1.46,89.35381804124597,154.26353,1
1.0,1.0621757769578117,47.0,1.0,54.0,-1.0,False,1,1,0,Green,False,1,1,0,1,6.0,2.55,49.0,78.58427,0
2.0,1.0,80.0,1.0,26.0,1.0,True,0,0,0,Green,False,2,0,0,1,16.0,2.87,47.4,117.16706,0
1.0,1.0,23.0,0.0,36.0,-1.0,False,0,1,1,Green,False,1,0,1,0,6.0,2.01,13.2,90.27308,2
2.0,2.0522946486147084,104.0,0.0,50.0,0.0,False,2,1,0,Yellow,False,2,2,1,2,14.0,2.35,166.49527198568796,129.97775,0
1.0,1.0,72.0,0.0,41.0,-1.0,False,2,0,1,White,False,1,2,1,2,6.0,2.9,116.8,97.17039,0
2.0,1.0,64.0,0.0,31.0,1.0,True,1,1,1,Gray,False,1,1,2,2,16.0,1.55,64.63141673569231,95.78613,0
1.0,2.0,65.0,2.0,34.0,-1.0,False,1,1,1,White,False,1,1,1,1,6.0,2.95,65.0,183.80486,0
2.0,2.0687501606943903,105.0,0.0,28.0,-1.0,False,0,0,1,Gray,False,1,1,2,0,6.0,1.71,62.4,149.95822,2
2.0,1.4366462642920448,66.0,2.0,43.0,2.0,False,2,1,0,White,False,0,1,1,0,46.0,2.54,102.4,337.94988,1
3.0,3.0,131.0,2.0,47.0,-1.0,False,1,0,1,Gray,False,0,2,1,1,6.0,1.37,130.76890035030186,344.38681,1
4.0,1.0,149.0,1.0,63.0,0.0,False,1,0,1,White,False,1,0,1,2,14.0,3.83,148.0,287.78848,1
1.0,1.0,24.0,0.0,47.0,-1.0,True,2,1,1,Yellow,False,0,1,1,1,6.0,4.04,41.6,38.22369,0
1.0,1.0,77.0,0.0,44.0,-1.0,False,2,0,1,Green,False,1,1,2,1,6.0,2.39,123.17156995521192,88.87997,0
1.0,1.8238058863063609,94.0,0.0,41.0,1.0,True,0,1,1,Gray,False,2,2,1,1,16.0,2.93,57.43276238001559,172.40218,2
1.0,1.0,81.0,2.0,71.0,-1.0,False,1,1,1,Gray,False,2,1,1,1,6.0,4.6,81.4125692946231,341.55079,2
1.0,2.0,83.0,0.0,30.0,-1.0,False,2,0,0,Gray,False,1,2,1,1,6.0,1.67,132.8,129.61712,2
2.0,2.0,75.0,2.0,49.0,-1.0,False,2,1,1,Gray,False,0,1,1,2,6.0,2.37,119.96240684184332,290.64997,1
1.0,1.0,53.0,1.0,42.0,1.0,False,1,0,1,Green,False,2,0,2,2,16.0,3.02,53.77302390344299,245.35802,2
1.0,1.0,52.0,1.0,49.0,-1.0,False,1,0,1,Green,False,1,2,1,1,6.0,2.75,53.0,94.26057,0
2.0,2.0,118.0,2.0,44.0,-1.0,False,1,0,1,Green,False,2,2,1,1,6.0,2.75,118.0,399.83126,2
1.0,0.9000984991670947,37.0,2.0,47.0,-1.0,True,2,0,0,White,False,1,1,1,2,6.0,1.75,58.98830768784004,105.56633,0
1.0,3.0,128.0,0.0,57.0,0.0,False,0,1,1,Green,False,2,1,2,0,14.0,1.79,75.6,151.10238,1
2.0,2.0,60.0,0.0,67.0,-1.0,True,2,0,0,White,False,2,2,1,2,6.0,3.35,95.89368349157888,101.76006,1
1.0,1.0,31.0,2.0,58.0,-1.0,False,2,0,0,White,False,2,1,1,1,6.0,2.04,49.36081834773425,150.28262,1
1.0,2.0,68.0,2.0,71.0,-1.0,True,0,0,1,Green,False,1,1,2,0,6.0,3.31,42.61227225158719,199.8482,1
1.0,1.0,24.0,2.0,43.0,-1.0,False,0,1,1,Gray,False,1,2,2,1,6.0,2.47,17.531442803477603,186.25008,1
1.0,1.0,53.0,1.0,64.0,-1.0,False,0,0,0,White,False,2,1,2,2,6.0,2.54,34.0619894851862,168.82418,2
3.0,2.0,107.0,0.0,31.0,2.0,True,2,1,0,Green,False,0,2,0,1,46.0,2.43,171.30901665574086,209.12516,2
1.0,3.0,106.0,0.0,36.0,-1.0,False,1,0,1,White,False,1,2,0,1,6.0,3.81,107.0,165.19994,2
1.0,1.0,100.0,2.0,53.0,-1.0,False,2,0,1,Yellow,False,2,1,2,2,6.0,1.99,160.07694575895076,410.78695,2
1.0,1.0,33.0,0.0,24.0,-1.0,False,1,1,1,Gray,False,2,1,1,1,6.0,1.92,33.0,117.23605,2
2.0,3.0,112.0,0.0,64.0,-1.0,False,1,0,1,Gray,False,0,1,1,1,6.0,2.33,112.0,130.14756,1
2.0,2.0,124.0,0.0,55.0,-1.0,False,0,0,1,White,False,1,1,2,0,6.0,3.05,74.53332791281758,129.33547,1
1.0,2.0,59.0,0.0,66.0,1.0,False,0,0,1,Gray,False,2,0,2,1,16.0,2.67,36.0,75.73077,0
1.0,1.0,48.0,2.0,30.0,-1.0,False,2,1,1,Green,False,2,0,1,0,6.0,3.49,78.4,301.48021,2
1.0,0.8352926164492531,33.0,1.0,33.0,2.0,False,2,1,0,Gray,False,1,2,1,0,46.0,2.11,52.56998146110284,199.65063,1
2.0,1.0,94.0,1.0,40.0,0.0,False,0,0,1,Green,False,1,1,1,0,14.0,2.31,57.43276238001559,180.72962,1
1.0,1.0,23.0,0.0,47.0,-1.0,True,0,0,1,Green,False,1,0,1,1,6.0,2.9,12.6,79.7625,2
2.0,1.0,96.0,1.0,49.0,-1.0,False,1,0,1,Green,False,0,1,2,2,6.0,2.53,97.0,211.54734,1
1.0,1.6291608209945774,82.0,2.0,4.0,-1.0,False,2,0,1,White,False,1,1,2,1,6.0,3.56,132.8,310.59137,1
1.0,1.0,82.0,0.0,58.0,1.0,False,1,0,1,Yellow,False,1,2,2,2,16.0,1.82,83.0,133.05481,1
2.0,4.0,132.0,1.0,47.0,-1.0,False,0,1,1,Yellow,False,2,1,1,1,6.0,2.29,79.2,195.98198,0
5.0,2.754958585999538,135.0,2.0,54.0,-1.0,False,0,1,1,Yellow,False,0,2,1,0,6.0,4.61,80.80353527484499,417.54974,2
1.0,1.3375382075125257,64.0,2.0,61.0,2.0,False,2,1,0,Green,False,0,0,1,2,46.0,1.68,102.31200971831606,398.2243,2
1.0,1.0,36.0,1.0,11.0,-1.0,False,1,1,1,White,False,2,2,1,1,6.0,2.87,36.0,154.4355,1
1.0,2.0,78.0,0.0,47.0,0.0,True,1,0,0,Gray,False,2,0,0,2,14.0,2.43,78.0,70.73234,0
1.0,1.0,68.0,1.0,47.0,-1.0,False,0,0,1,White,False,1,0,0,0,6.0,3.69,40.8,167.81531,2
1.0,1.0,78.0,0.0,68.0,-1.0,False,0,1,1,Gray,False,1,2,2,0,6.0,1.95,46.8,67.23307,0
3.0,4.0,131.0,1.0,58.0,1.0,False,2,1,1,White,False,2,2,2,0,16.0,3.32,209.818974016164,348.61103,1
2.0,1.4528400550311038,67.0,0.0,41.0,-1.0,False,2,1,1,Yellow,False,0,0,1,1,6.0,3.51,107.2,81.44875,0
1.0,1.0,44.0,2.0,28.0,1.0,False,2,0,0,Green,False,1,1,2,0,16.0,1.95,70.22037858463011,150.11355,0
1.0,1.0,87.0,0.0,55.0,-1.0,True,0,0,1,White,False,1,1,0,2,6.0,3.34,53.44263042236179,121.78254,2
1.0,1.0,48.0,0.0,45.0,-1.0,False,0,0,0,Yellow,False,1,1,2,1,6.0,1.34,31.2118952297192,95.14136,2
2.0,1.0,86.0,1.0,46.0,1.0,True,2,0,0,White,False,1,1,1,2,16.0,1.59,137.6128039653706,170.12037,0
1.0,2.0,101.0,0.0,58.0,-1.0,False,1,0,1,Gray,False,1,1,1,1,6.0,2.77,101.0,149.74565,2
1.0,1.0,99.0,0.0,47.0,-1.0,False,1,1,1,White,False,1,1,1,0,6.0,2.87,99.18084847466746,140.33656,2
2.0,1.7769943415628622,87.0,2.0,68.0,-1.0,False,1,1,1,Gray,False,2,0,2,1,6.0,1.96,87.33532902130456,218.1492,0
2.0,1.0,114.0,0.0,66.0,-1.0,True,1,1,1,Yellow,False,1,1,0,2,6.0,4.77,113.98774779137108,131.55895,1
3.0,1.0,112.0,1.0,44.0,-1.0,False,2,0,0,Green,False,0,1,2,2,6.0,2.02,177.6,177.47546,0
2.0,2.1010560258094477,107.0,2.0,32.0,0.0,False,1,0,1,Gray,False,2,2,0,0,14.0,2.66,106.0,251.08729,0
5.0,1.0,141.0,1.0,68.0,-1.0,True,0,1,1,Yellow,False,0,0,0,1,6.0,4.55,84.6,165.64979,0
1.0,1.0,31.0,2.0,57.0,0.0,False,1,1,1,White,False,1,2,1,1,14.0,1.44,32.05623823894433,208.41829,1
1.0,1.0,54.0,1.0,50.0,-1.0,False,0,0,1,White,False,0,2,1,2,6.0,2.02,34.6320083362796,132.98955,1
2.0,2.0,90.0,0.0,47.0,0.0,False,0,0,0,Green,False,1,1,0,0,14.0,1.95,55.15268697564199,89.02201,1
1.0,3.0,116.0,2.0,38.0,-1.0,False,1,0,1,Gray,False,2,1,1,1,6.0,3.02,115.0,263.3513,0
1.0,1.0,82.0,2.0,47.0,-1.0,False,0,0,0,Gray,False,0,1,0,1,6.0,2.52,50.59253616689479,219.24435,2
1.0,3.0,103.0,1.0,15.0,-1.0,False,0,0,1,Gray,False,2,1,2,2,6.0,1.36,62.562932039856186,252.38517,2
5.0,1.0,143.0,1.0,47.0,0.0,False,0,1,1,Gray,False,0,1,2,1,14.0,2.09,85.36368608359217,294.22249,2
2.0,2.5869437733924636,137.0,1.0,51.0,2.0,True,2,1,0,Gray,False,1,2,0,0,46.0,1.74,219.2,343.87031,1
1.0,1.0,73.0,0.0,54.0,-1.0,False,2,0,1,White,False,1,1,2,2,6.0,1.5,113.6,90.68588,0
1.0,1.0,50.0,2.0,47.0,-1.0,True,1,1,1,White,False,0,1,2,1,6.0,3.57,49.0,193.63186,1
1.0,1.0,29.0,1.0,31.0,0.0,True,0,0,1,Yellow,False,0,2,1,2,14.0,2.45,20.3815370589446,142.51291,1
1.0,1.0,23.0,2.0,47.0,1.0,True,1,0,1,Gray,False,0,1,1,1,16.0,1.97,24.159225270035723,99.56535,0
1.0,3.0,111.0,0.0,61.0,-1.0,False,0,0,1,White,False,1,1,2,1,6.0,1.84,67.12308284860339,87.45644,0
1.0,2.0,81.0,0.0,27.0,-1.0,False,0,1,0,Gray,False,2,1,2,0,6.0,2.76,50.022517315801394,65.03054,0
1.0,1.0,93.0,2.0,47.0,-1.0,True,1,1,1,Gray,False,0,1,2,2,6.0,2.64,92.0,200.76824,0
1.0,0.8515449785486903,34.0,2.0,56.0,-1.0,True,1,0,0,Yellow,False,2,1,0,0,6.0,2.79,33.0,200.17669,2
1.0,1.0,32.0,1.0,39.0,2.0,True,2,0,0,Green,False,1,2,0,2,46.0,3.27,52.8,247.50472,2
1.0,1.0,59.0,2.0,39.0,-1.0,False,2,1,1,Green,False,1,2,2,1,6.0,1.68,94.28910193489456,336.26651,2
2.0,2.0,146.0,1.0,36.0,-1.0,False,2,1,1,Gray,False,1,1,0,1,6.0,2.77,233.88769736642843,270.6793,0
1.0,1.0,70.0,0.0,16.0,0.0,False,2,1,0,Yellow,False,2,2,1,1,14.0,3.9,112.0,121.32832,1
1.0,1.0,44.0,0.0,18.0,1.0,False,2,0,1,Gray,False,2,0,2,1,16.0,2.29,70.22037858463011,139.48975,2
1.0,1.0,46.0,0.0,47.0,0.0,False,2,1,1,Gray,False,1,1,1,2,14.0,1.16,73.6,76.15997,0
1.0,1.0,48.0,2.0,61.0,1.0,False,1,0,1,Green,False,1,0,2,0,16.0,2.47,48.0,290.22044,2
2.0,1.0,70.0,2.0,34.0,1.0,True,2,0,1,Yellow,False,0,1,0,1,16.0,3.67,111.93949905842184,363.44635,2
2.0,2.0,128.0,1.0,47.0,-1.0,False,0,0,1,Green,False,1,0,2,1,6.0,3.24,76.2,184.42851,1
1.0,0.7056808510135697,25.0,1.0,47.0,0.0,False,2,0,1,Yellow,False,1,1,1,1,14.0,3.41,39.73332900762846,74.99769,0
1.0,2.0,92.0,0.0,47.0,1.0,False,2,0,0,Gray,False,2,1,1,1,16.0,1.01,147.2402933054764,122.66738,1
1.0,1.0,37.0,1.0,69.0,-1.0,True,2,0,1,Yellow,False,1,2,2,2,6.0,1.92,58.98830768784004,206.3349,2
4.0,5.0,145.0,1.0,40.0,1.0,False,1,1,1,Gray,False,2,2,2,1,16.0,1.79,145.0,325.24004,1
1.0,1.0,40.0,0.0,70.0,2.0,False,2,1,1,White,False,1,0,2,2,46.0,2.43,67.2,185.54846,2
2.0,1.0,59.0,1.0,60.0,-1.0,True,2,0,0,Green,False,1,2,1,1,6.0,2.25,94.28910193489456,153.60114,1
1.0,1.6616911657658076,84.0,2.0,26.0,1.0,False,1,1,0,Gray,False,1,1,1,1,16.0,2.16,83.0,321.97962,2
1.0,3.0,101.0,2.0,44.0,-1.0,False,0,1,1,Green,False,2,2,2,1,6.0,3.27,61.42289433766938,231.19611,0
2.0,2.0,66.0,0.0,54.0,-1.0,True,1,0,1,Green,False,1,1,0,1,6.0,2.04,66.60566997791948,66.95561,0
5.0,2.0,137.0,1.0,32.0,-1.0,False,2,0,0,Gray,False,1,2,2,2,6.0,2.0,219.44646335626976,284.3093,1
3.0,3.0,105.0,2.0,36.0,2.0,False,0,0,1,Gray,False,1,1,2,0,46.0,3.0,63.70296974204299,423.49313,1
1.0,1.0,57.0,0.0,53.0,1.0,False,2,0,0,Gray,False,1,1,2,1,16.0,1.85,92.8,133.07644,2
2.0,1.0,84.0,0.0,58.0,-1.0,False,1,1,1,Green,False,1,1,1,2,6.0,1.84,85.0,85.12728,0
4.0,5.0,146.0,0.0,64.0,-1.0,False,1,0,1,Gray,False,1,0,0,2,6.0,2.32,147.0,194.75596,2
1.0,1.0,40.0,1.0,47.0,1.0,False,1,1,0,Green,False,1,2,1,2,16.0,2.79,40.0,192.4916,2
1.0,1.0,35.0,2.0,43.0,-1.0,False,1,1,0,Gray,False,1,1,1,2,6.0,2.53,34.0,163.57213,1
1.0,1.0,54.0,0.0,39.0,-1.0,False,2,0,0,Gray,False,2,1,2,1,6.0,3.13,86.26619415147309,114.48894,2
2.0,1.9388843538584855,97.0,,47.0,1.0,False,2,0,1,Green,False,2,0,1,2,16.0,2.68,155.2632010888979,310.81437,0
1.0,0.9487921990893343,40.0,0.0,69.0,-1.0,True,0,0,1,Gray,False,1,2,0,1,6.0,1.92,26.651744420972,103.41824,2
1.0,2.0,71.0,1.0,44.0,-1.0,True,2,0,0,Gray,False,1,1,1,2,6.0,1.86,113.54408061510614,218.77928,2
1.0,1.0,49.0,0.0,41.0,-1.0,False,1,1,1,White,False,2,1,0,2,6.0,3.09,48.0,90.86315,1
2.0,3.0,111.0,2.0,70.0,-1.0,False,2,0,1,Green,False,1,1,1,1,6.0,1.9,177.72734288247804,290.83897,0
1.0,1.0,49.0,1.0,47.0,1.0,False,2,0,1,Yellow,False,1,2,0,1,16.0,3.79,78.2432863680516,121.98466,0
2.0,4.0,131.0,0.0,47.0,-1.0,False,2,1,0,Gray,False,1,1,0,2,6.0,2.22,209.6,132.9009,0
1.0,1.0,26.0,1.0,42.0,1.0,True,2,1,1,Gray,False,1,1,1,1,16.0,2.26,41.337910564312764,208.40353,2
1.0,1.6778908182700758,85.0,0.0,61.0,1.0,True,1,1,1,White,False,2,2,1,1,16.0,2.61,85.36107577907741,145.43919,1
1.0,1.0,98.0,1.0,47.0,-1.0,True,0,1,1,White,False,2,0,1,2,6.0,3.37,59.71283778438919,136.46378,0
1.0,1.0,37.0,0.0,57.0,-1.0,False,2,0,0,White,False,0,2,2,0,6.0,3.63,59.2,90.99095,2
2.0,2.0,89.0,1.0,66.0,1.0,False,1,0,0,Green,False,0,2,1,1,16.0,3.37,89.30958226353171,141.01265,0
2.0,2.0,106.0,1.0,57.0,0.0,False,0,1,0,Gray,False,1,0,2,0,14.0,1.13,64.27298859313638,176.2374,1
1.0,2.0,143.0,1.0,47.0,-1.0,False,2,0,1,Gray,False,2,2,2,0,6.0,2.59,228.8,345.08239,2
1.0,1.0,89.0,2.0,33.0,-1.0,False,2,1,1,White,False,2,1,1,2,6.0,2.26,140.8,414.26372,2
2.0,1.0,120.0,2.0,66.0,-1.0,False,2,1,0,White,False,0,1,1,1,6.0,2.23,192.1685768926367,294.41214,1
1.0,1.7587765199974985,90.0,0.0,21.0,0.0,False,2,0,1,Yellow,False,1,1,1,1,14.0,1.33,144.0,144.86505,1
2.0,1.5501529759797212,73.0,2.0,53.0,-1.0,False,1,0,1,White,False,0,1,2,1,6.0,3.73,73.5155563257145,252.85084,1
1.0,1.0,109.0,0.0,61.0,0.0,True,2,0,0,Green,False,2,1,1,1,14.0,1.99,174.51817976910945,159.10105,2
1.0,1.0,59.0,1.0,68.0,-1.0,False,0,0,1,Yellow,False,2,1,2,1,6.0,3.18,37.4821025917466,148.09199,1
1.0,0.6894787283996453,24.0,2.0,63.0,-1.0,False,2,0,1,Green,False,0,2,1,0,6.0,1.93,38.4,155.1961,1
2.0,1.0,124.0,0.0,48.0,-1.0,False,1,0,1,White,False,2,1,1,2,6.0,3.7,123.85901400250684,114.13339,0
2.0,1.0,93.0,2.0,20.0,0.0,True,1,1,1,White,False,1,2,1,1,14.0,3.75,94.0,351.33624,1
2.0,1.3719768707681854,62.0,2.0,70.0,0.0,True,0,0,1,White,False,1,1,2,1,14.0,3.13,39.19215914502679,165.9414,0
3.0,1.0,135.0,0.0,41.0,1.0,False,2,0,1,Yellow,False,1,2,2,0,16.0,3.84,216.2373002429012,196.758,1
1.0,1.0,38.0,1.0,47.0,-1.0,False,0,0,1,Gray,False,1,1,1,1,6.0,1.19,22.8,59.19676,0
1.0,1.0,81.0,2.0,34.0,-1.0,True,2,0,0,Yellow,False,1,1,2,2,6.0,2.22,129.58989618194911,192.28561,0
2.0,3.0,124.0,0.0,20.0,-1.0,False,0,0,1,White,False,0,0,2,2,6.0,1.5,74.53332791281758,147.74131,2
2.0,1.7122599713525846,83.0,0.0,61.0,-1.0,False,0,0,0,Green,False,2,1,1,0,6.0,2.56,51.16255501798819,85.23238,1
1.0,1.062113205961699,47.0,2.0,60.0,-1.0,True,2,0,1,Green,False,2,0,2,1,6.0,2.67,75.03412325468301,225.13279,1
2.0,2.0,143.0,2.0,47.0,-1.0,False,1,0,1,Yellow,False,2,0,2,2,6.0,4.74,142.61441980366476,367.06263,1
1.0,2.0,111.0,0.0,35.0,2.0,False,0,1,1,Gray,False,1,1,1,2,46.0,2.09,67.12308284860339,186.69676,1
1.0,1.0,63.0,2.0,50.0,-1.0,False,1,0,0,White,False,1,2,2,1,6.0,2.51,64.0,133.52741,0
1.0,2.0,113.0,2.0,46.0,-1.0,False,2,0,1,Gray,False,2,1,1,1,6.0,3.08,180.8,364.38449,1
1.0,1.0,23.0,2.0,62.0,-1.0,False,2,0,0,Green,False,1,1,0,2,6.0,2.67,36.52416589425987,71.85705,0
1.0,1.499664331744827,74.0,0.0,63.0,-1.0,False,1,0,0,Gray,False,2,2,1,2,6.0,1.61,72.0,87.91308,1
1.0,0.9812001134307058,42.0,2.0,20.0,1.0,False,0,0,1,Gray,False,1,2,0,1,16.0,1.7,27.7917821231588,147.83111,0
2.0,2.0,94.0,2.0,55.0,-1.0,False,1,1,1,Gray,False,1,2,2,1,6.0,2.96,94.0,384.4957,2
3.0,2.264968778776825,113.0,1.0,35.0,-1.0,False,1,0,0,Gray,False,0,1,1,1,6.0,3.71,113.0,244.56593,2
2.0,1.0,106.0,2.0,41.0,-1.0,False,2,0,1,Gray,False,1,0,1,2,6.0,2.85,169.70443509905655,341.57316,1
1.0,2.228904815573503,119.0,1.0,57.0,-1.0,False,0,0,1,Gray,False,1,1,1,1,6.0,2.04,71.68323365735057,198.13125,1
1.0,1.0,57.0,1.0,55.0,-1.0,False,0,1,1,Yellow,False,2,2,0,2,6.0,3.97,33.6,106.55728,0
1.0,1.0,21.0,2.0,42.0,-1.0,True,2,1,1,Gray,False,1,1,1,2,6.0,3.09,36.8,195.92752,1
5.0,2.738752786645023,134.0,0.0,41.0,0.0,False,0,0,0,White,False,1,0,1,0,14.0,2.02,81.0,95.3143,0
2.0,1.0,89.0,0.0,50.0,-1.0,False,2,1,1,Yellow,False,2,0,0,1,6.0,1.96,144.0,169.52224,2
1.0,1.0,39.0,2.0,47.0,-1.0,True,1,1,1,White,False,2,1,0,1,6.0,2.26,40.0,205.98332,1
2.0,2.0686475258840438,105.0,2.0,60.0,-1.0,False,1,0,1,Gray,False,2,0,1,1,6.0,2.98,105.10360820134892,292.36632,1
2.0,1.3881808279388712,63.0,1.0,47.0,-1.0,True,0,0,0,Gray,False,2,2,0,2,6.0,1.24,39.762177996120194,131.06434,1
2.0,2.0,104.0,0.0,44.0,-1.0,False,1,1,0,Gray,False,1,2,1,0,6.0,1.99,104.11648158023534,114.13432,1
1.0,2.0,128.0,2.0,47.0,-1.0,False,0,1,1,Green,False,2,0,1,0,6.0,2.54,75.6,275.68967,1
2.0,1.793279757206013,88.0,1.0,41.0,-1.0,False,0,0,1,White,False,1,2,0,2,6.0,3.4,54.01264927345519,226.87543,2
1.0,1.0460233250847717,46.0,2.0,37.0,-1.0,True,0,1,0,Green,False,0,0,0,1,6.0,2.92,27.0,80.21964,0
1.0,2.018253547777012,106.0,2.0,47.0,-1.0,False,0,0,1,Yellow,False,1,2,1,1,6.0,4.49,64.2,175.49131,0
